rule,kind,total,dealer,agent,optimal,cost,frequency,ev_stand,ev_hit,ev_double,ev_split
H17,pair,3,5,split,split,0.0,0.0004551661356395085,-0.16468249424828368,-0.033548869940164656,-0.31115592087707267,0.10440100951506459
H17,pair,4,5,split,split,0.0,0.0004551661356395085,-0.16468249424828368,0.06995063315432906,0.002599762214086601,0.08256094126143546
H17,pair,5,5,double,double,0.0,0.0004551661356395085,-0.16468249424828368,0.2558497670758891,0.5116995341517782,0.062386537521724815
H17,pair,6,5,split,split,0.0,0.0004551661356395085,-0.16468249424828368,-0.19341659731927074,-0.3868331946385415,0.04655914911785189
H17,pair,7,5,split,split,0.0,0.0004551661356395085,-0.16468249424828368,-0.3219269828195348,-0.6438539656390696,0.10042958037955843
H17,pair,8,5,split,split,0.0,0.0004551661356395085,-0.16468249424828368,-0.45043736831979886,-0.9008747366395977,0.22653123371145
H17,pair,9,5,split,split,0.0,0.0004551661356395085,0.1949459856882581,-0.6157160168556981,-1.2314320337113962,0.36199136153803785
H17,pair,10,5,stand,stand,0.0,0.007282658170232136,0.6683817437951204,-0.8545311914628677,-1.7090623829257354,0.5116995341517782
H17,pair,11,5,split,split,0.0,0.0004551661356395085,-0.16468249424828368,0.15657444079812155,0.12720834736251474,0.6144900420845167
H17,hard,5,6,hit,hit,0.0,0.000910332271279017,-0.12106685019651231,0.015153619459709689,-0.24213370039302462,
H17,hard,6,6,hit,hit,0.0,0.000910332271279017,-0.12106685019651231,0.004766508539315303,-0.2244663647263341,
H17,hard,7,6,hit,hit,0.0,0.001820664542558034,-0.12106685019651231,0.03040856615196181,-0.11846235072619107,
H17,hard,8,6,hit,hit,0.0,0.001820664542558034,-0.12106685019651231,0.10385811332306305,0.07587834160740449,
H17,hard,9,6,double,double,0.0,0.002730996813837051,-0.12106685019651231,0.18730353674754283,0.3048534496810895,
H17,hard,10,6,double,double,0.0,0.002730996813837051,-0.12106685019651231,0.2824808477642031,0.5649616955284062,
H17,hard,11,6,double,double,0.0,0.0036413290851160683,-0.12106685019651231,0.3323317045944627,0.6646634091889254,
H17,hard,12,6,stand,stand,0.0,0.006372325898953118,-0.12106685019651231,-0.17241676251641377,-0.34483352503282755,
H17,hard,13,6,stand,stand,0.0,0.006372325898953118,-0.12106685019651231,-0.24002700480898978,-0.48005400961797956,
H17,hard,14,6,stand,stand,0.0,0.005461993627674102,-0.12106685019651231,-0.3076372471015657,-0.6152744942031314,
H17,hard,15,6,stand,stand,0.0,0.005461993627674102,-0.12106685019651231,-0.3752474893941417,-0.7504949787882834,
H17,hard,16,6,stand,stand,0.0,0.004551661356395085,-0.12106685019651231,-0.4428577316867177,-0.8857154633734354,
H17,hard,17,6,stand,stand,0.0,0.004551661356395085,-0.006229168363024007,-0.5193016418126389,-1.0386032836252779,
H17,hard,18,6,stand,stand,0.0,0.003641329085116068,0.22344619530395254,-0.6134128876052507,-1.2268257752105014,
H17,hard,19,6,stand,stand,0.0,0.003641329085116068,0.4531215589709291,-0.7251914690645529,-1.4503829381291058,
H17,soft,13,6,double,double,0.0,0.000910332271279017,-0.12106685019651231,0.16513483022847517,0.19604841330778022,
H17,soft,14,6,double,double,0.0,0.000910332271279017,-0.12106685019651231,0.14469185305526175,0.19604841330778028,
H17,soft,15,6,double,double,0.0,0.000910332271279017,-0.12106685019651231,0.12570908853727789,0.19604841330778022,
H17,soft,16,6,double,double,0.0,0.000910332271279017,-0.12106685019651231,0.10808223577057857,0.19604841330778025,
H17,soft,17,6,double,double,0.0,0.000910332271279017,-0.006229168363024007,0.1245252101539259,0.2490504203078518,
H17,soft,18,6,double,double,0.0,0.000910332271279017,0.22344619530395254,0.1775272171539974,0.3550544343079948,
H17,soft,19,6,double,double,0.0,0.000910332271279017,0.4531215589709291,0.23052922415406893,0.46105844830813786,
H17,soft,20,6,stand,stand,0.0,0.000910332271279017,0.6782452612815106,0.2824808477642031,0.5649616955284062,
H17,pair,2,6,split,split,0.0,0.0004551661356395085,-0.12106685019651231,0.02618902034451944,-0.24213370039302462,0.21948236842134172
H17,pair,3,6,split,split,0.0,0.0004551661356395085,-0.12106685019651231,0.004766508539315303,-0.2244663647263341,0.19682761910733687
H17,pair,4,6,split,split,0.0,0.0004551661356395085,-0.12106685019651231,0.10385811332306305,0.07587834160740449,0.1758706237756104
H17,pair,5,6,double,double,0.0,0.0004551661356395085,-0.12106685019651231,0.2824808477642031,0.5649616955284062,0.15651164550856
H17,pair,6,6,split,split,0.0,0.0004551661356395085,-0.12106685019651231,-0.17241676251641377,-0.34483352503282755,0.14136189022419038
H17,pair,7,6,split,split,0.0,0.0004551661356395085,-0.12106685019651231,-0.3076372471015657,-0.6152744942031314,0.19373570219565514
H17,pair,8,6,split,split,0.0,0.0004551661356395085,-0.12106685019651231,-0.4428577316867177,-0.8857154633734354,0.30352383306087605
H17,pair,9,6,split,split,0.0,0.0004551661356395085,0.22344619530395254,-0.6134128876052507,-1.2268257752105014,0.42573502804807994
H17,pair,10,6,stand,stand,0.0,0.007282658170232136,0.6782452612815106,-0.8542872583938999,-1.7085745167877997,0.5649616955284062
H17,pair,11,6,split,split,0.0,0.0004551661356395085,-0.12106685019651231,0.18715034410732037,0.19604841330778028,0.6646634091889254
H17,hard,5,7,hit,hit,0.0,0.000910332271279017,-0.4753751832769335,-0.11944744188414848,-0.950750366553867,
H17,hard,6,7,hit,hit,0.0,0.000910332271279017,-0.4753751832769335,-0.15193270723669947,-0.8940478752009072,
H17,hard,7,7,hit,hit,0.0,0.001820664542558034,-0.4753751832769335,-0.06880779958042778,-0.58933588566303,
H17,hard,8,7,hit,hit,0.0,0.001820664542558034,-0.4753751832769335,0.0822074393637429,-0.18772955497255242,
H17,hard,9,7,hit,hit,0.0,0.002730996813837051,-0.4753751832769335,0.17186785993695272,0.10425035196048575,
H17,hard,10,7,double,double,0.0,0.002730996813837051,-0.4753751832769335,0.2569087443360866,0.39241245528243773,
H17,hard,11,7,double,double,0.0,0.0036413290851160683,-0.4753751832769335,0.29214699112701326,0.4628889488642909,
H17,hard,12,7,hit,hit,0.0,0.006372325898953118,-0.4753751832769335,-0.2128477145173142,-0.5067116210767303,
H17,hard,13,7,hit,hit,0.0,0.006372325898953118,-0.4753751832769335,-0.2690728777660775,-0.5874231313418175,
H17,hard,14,7,hit,hit,0.0,0.005461993627674102,-0.4753751832769335,-0.3212819579256434,-0.6681346416069046,
H17,hard,15,7,hit,hit,0.0,0.005461993627674102,-0.4753751832769335,-0.36976181807381175,-0.7488461518719918,
H17,hard,16,7,hit,hit,0.0,0.004551661356395085,-0.4753751832769335,-0.41477883106853947,-0.8295576621370789,
H17,hard,17,7,stand,stand,0.0,0.004551661356395085,-0.10680898948269474,-0.48348583187756294,-0.9669716637551259,
H17,hard,18,7,stand,stand,0.0,0.003641329085116068,0.3995541673365518,-0.5911438447496054,-1.1822876894992107,
H17,hard,19,7,stand,stand,0.0,0.003641329085116068,0.6159764957534315,-0.7154497290383309,-1.4308994580766619,
H17,soft,13,7,hit,hit,0.0,0.000910332271279017,-0.4753751832769335,0.12238569517899203,-0.18386558001638165,
H17,soft,14,7,hit,hit,0.0,0.000910332271279017,-0.4753751832769335,0.07950748849446825,-0.18386558001638165,
H17,soft,15,7,hit,hit,0.0,0.000910332271279017,-0.4753751832769335,0.03702828227926932,-0.18386558001638165,
H17,soft,16,7,hit,hit,0.0,0.000910332271279017,-0.4753751832769335,-0.004890157173015826,-0.18386558001638162,
H17,soft,17,7,hit,hit,0.0,0.000910332271279017,-0.10680898948269474,0.05382346371611668,-0.013758105957502216,
H17,soft,18,7,stand,stand,0.0,0.000910332271279017,0.3995541673365518,0.17067649990517358,0.21994796642061162,
H17,soft,19,7,stand,stand,0.0,0.000910332271279017,0.6159764957534315,0.22062011415522273,0.31983519492070994,
H17,soft,20,7,stand,stand,0.0,0.000910332271279017,0.7732272265371751,0.2569087443360866,0.39241245528243773,
H17,pair,2,7,split,split,0.0,0.0004551661356395085,-0.4753751832769335,-0.08827920105846368,-0.950750366553867,-0.0073993244927046155
H17,pair,3,7,split,split,0.0,0.0004551661356395085,-0.4753751832769335,-0.15193270723669947,-0.8940478752009072,-0.06776045882169346
H17,pair,4,7,hit,hit,0.0,0.0004551661356395085,-0.4753751832769335,0.0822074393637429,-0.18772955497255242,-0.12944368385790753
H17,pair,5,7,double,double,0.0,0.0004551661356395085,-0.4753751832769335,0.2569087443360866,0.39241245528243773,-0.19178016550927715
H17,pair,6,7,hit,hit,0.0,0.0004551661356395085,-0.4753751832769335,-0.2128477145173142,-0.5067116210767303,-0.25675069621437907
H17,pair,7,7,split,split,0.0,0.0004551661356395085,-0.4753751832769335,-0.3212819579256434,-0.6681346416069046,-0.0905008809018357
H17,pair,8,7,split,split,0.0,0.0004551661356395085,-0.4753751832769335,-0.41477883106853947,-0.8295576621370789,0.21152959698650559
H17,pair,9,7,stand,stand,0.0,0.0004551661356395085,0.3995541673365518,-0.5911438447496054,-1.1822876894992107,0.37000371337194815
H17,pair,10,7,stand,stand,0.0,0.007282658170232136,0.7732272265371751,-0.8518518233873444,-1.7037036467746889,0.5138174886721733
H17,pair,11,7,split,split,0.0,0.0004551661356395085,-0.4753751832769335,0.16547293077063507,-0.18386558001638165,0.4628889488642909
H17,hard,5,8,hit,hit,0.0,0.000910332271279017,-0.5105175154976174,-0.18809330390318524,-1.0210350309952347,
H17,hard,6,8,hit,hit,0.0,0.000910332271279017,-0.5105175154976174,-0.21724188132078476,-1.0012555626184394,
H17,hard,7,8,hit,hit,0.0,0.001820664542558034,-0.5105175154976174,-0.2106047687243497,-0.8470757937777854,
H17,hard,8,8,hit,hit,0.0,0.001820664542558034,-0.5105175154976174,-0.059898275658656276,-0.45198684873362777,
H17,hard,9,8,hit,hit,0.0,0.002730996813837051,-0.5105175154976174,0.09837621743539254,-0.02644228964866953,
H17,hard,10,8,double,double,0.0,0.002730996813837051,-0.5105175154976174,0.19795370833197612,0.28663571688628364,
H17,hard,11,8,double,double,0.0,0.0036413290851160683,-0.5105175154976174,0.2299821453239918,0.3506925908703151,
H17,hard,12,8,hit,hit,0.0,0.006372325898953118,-0.5105175154976174,-0.27157480502428616,-0.6156608928303438,
H17,hard,13,8,hit,hit,0.0,0.006372325898953118,-0.5105175154976174,-0.32360517609398,-0.6909658904460949,
H17,hard,14,8,hit,hit,0.0,0.005461993627674102,-0.5105175154976174,-0.37191909208726714,-0.7662708880618462,
H17,hard,15,8,hit,hit,0.0,0.005461993627674102,-0.5105175154976174,-0.41678201408103377,-0.8415758856775973,
H17,hard,16,8,hit,hit,0.0,0.004551661356395085,-0.5105175154976174,-0.4584404416466742,-0.9168808832933484,
H17,hard,17,8,stand,stand,0.0,0.004551661356395085,-0.3819509710484472,-0.5059826746429474,-1.0119653492858949,
H17,hard,18,8,stand,stand,0.0,0.003641329085116068,0.10595134861912359,-0.5910558553059571,-1.1821117106119141,
H17,hard,19,8,stand,stand,0.0,0.003641329085116068,0.5938536682866944,-0.7136599836357028,-1.4273199672714056,
H17,soft,13,8,hit,hit,0.0,0.000910332271279017,-0.5105175154976174,0.054057070196311355,-0.314440902367339,
H17,soft,14,8,hit,hit,0.0,0.000910332271279017,-0.5105175154976174,0.013277219463208494,-0.314440902367339,
H17,soft,15,8,hit,hit,0.0,0.000910332271279017,-0.5105175154976174,-0.027054780502901648,-0.314440902367339,
H17,soft,16,8,hit,hit,0.0,0.000910332271279017,-0.5105175154976174,-0.06679484792009406,-0.3144409023673389,
H17,soft,17,8,hit,hit,0.0,0.000910332271279017,-0.3819509710484472,-0.07291539872964213,-0.2551024972369528,
H17,soft,18,8,stand,stand,0.0,0.000910332271279017,0.10595134861912359,0.039677444270566534,-0.029916811236535473,
H17,soft,19,8,stand,stand,0.0,0.000910332271279017,0.5938536682866944,0.15227028727077518,0.19526887476388188,
H17,soft,20,8,stand,stand,0.0,0.000910332271279017,0.7918151595518983,0.19795370833197612,0.28663571688628364,
H17,pair,2,8,hit,hit,0.0,0.0004551661356395085,-0.5105175154976174,-0.15933415266020512,-1.0210350309952347,-0.1741092318424651
H17,pair,3,8,hit,hit,0.0,0.0004551661356395085,-0.5105175154976174,-0.21724188132078476,-1.0012555626184394,-0.2296695375926127
H17,pair,4,8,hit,hit,0.0,0.0004551661356395085,-0.5105175154976174,-0.059898275658656276,-0.45198684873362777,-0.28645408161262087
H17,pair,5,8,double,double,0.0,0.0004551661356395085,-0.5105175154976174,0.19795370833197612,0.28663571688628364,-0.3439723840985811
H17,pair,6,8,hit,hit,0.0,0.0004551661356395085,-0.5105175154976174,-0.27157480502428616,-0.6156608928303438,-0.40226953893378015
H17,pair,7,8,hit,hit,0.0,0.0004551661356395085,-0.5105175154976174,-0.37191909208726714,-0.7662708880618462,-0.38899531374091006
H17,pair,8,8,split,split,0.0,0.0004551661356395085,-0.5105175154976174,-0.4584404416466742,-0.9168808832933484,-0.08758232760952324
H17,pair,9,8,split,split,0.0,0.0004551661356395085,0.10595134861912359,-0.5910558553059571,-1.1821117106119141,0.21532327264714252
H17,pair,10,8,stand,stand,0.0,0.007282658170232136,0.7918151595518983,-0.8514919189858488,-1.7029838379716975,0.39590741666395224
H17,pair,11,8,split,split,0.0,0.0004551661356395085,-0.5105175154976174,0.0951150209270323,-0.314440902367339,0.3506925908703151
H17,hard,5,9,hit,hit,0.0,0.000910332271279017,-0.5431496811311095,-0.2666150533579591,-1.086299362262219,
H17,hard,6,9,hit,hit,0.0,0.000910332271279017,-0.5431496811311095,-0.2926407001977261,-1.0678385251105433,
H17,hard,7,9,hit,hit,0.0,0.001820664542558034,-0.5431496811311095,-0.28536544048687673,-0.9570735022004893,
H17,hard,8,9,hit,hit,0.0,0.001820664542558034,-0.5431496811311095,-0.21018633199821768,-0.7185013349521748,
H17,hard,9,9,hit,hit,0.0,0.002730996813837051,-0.5431496811311095,-0.052178053462651794,-0.30099565908098247,
H17,hard,10,9,double,double,0.0,0.002730996813837051,-0.5431496811311095,0.1165295910692838,0.14432836838077098,
H17,hard,11,9,double,double,0.0,0.0036413290851160683,-0.5431496811311095,0.15825711845512566,0.22778342315245464,
H17,hard,12,9,hit,hit,0.0,0.006372325898953118,-0.5431496811311095,-0.34001328060893565,-0.7375056210491797,
H17,hard,13,9,hit,hit,0.0,0.006372325898953118,-0.5431496811311095,-0.3871551891368688,-0.8077902854905474,
H17,hard,14,9,hit,hit,0.0,0.005461993627674102,-0.5431496811311095,-0.4309298184842353,-0.8780749499319151,
H17,hard,15,9,hit,hit,0.0,0.005461993627674102,-0.5431496811311095,-0.4715776885925042,-0.9483596143732829,
H17,hard,16,9,hit,hit,0.0,0.004551661356395085,-0.5431496811311095,-0.5093221394073254,-1.0186442788146508,
H17,hard,17,9,stand,stand,0.0,0.004551661356395085,-0.4231542396452175,-0.5536948902038471,-1.1073897804076942,
H17,hard,18,9,stand,stand,0.0,0.003641329085116068,-0.18316335667343342,-0.6165284781520445,-1.233056956304089,
H17,hard,19,9,stand,stand,0.0,0.003641329085116068,0.28759675706758137,-0.7155743825418585,-1.431148765083717,
H17,soft,13,9,hit,hit,0.0,0.000910332271279017,-0.5431496811311095,-0.037694688127479954,-0.45636696328370857,
H17,soft,14,9,hit,hit,0.0,0.000910332271279017,-0.5431496811311095,-0.07516318944168386,-0.45636696328370857,
H17,soft,15,9,hit,hit,0.0,0.000910332271279017,-0.5431496811311095,-0.11218876868994296,-0.45636696328370857,
H17,soft,16,9,hit,hit,0.0,0.000910332271279017,-0.5431496811311095,-0.14864353463007482,-0.45636696328370857,
H17,soft,17,9,hit,hit,0.0,0.000910332271279017,-0.4231542396452175,-0.1497868921821333,-0.4009844518286815,
H17,soft,18,9,hit,hit,0.0,0.000910332271279017,-0.18316335667343342,-0.1007443075804153,-0.2902194289186273,
H17,soft,19,9,stand,stand,0.0,0.000910332271279017,0.28759675706758137,0.007892641744434256,-0.07294553026892811,
H17,soft,20,9,stand,stand,0.0,0.000910332271279017,0.7583568708085962,0.1165295910692838,0.14432836838077098,
H17,pair,2,9,hit,hit,0.0,0.0004551661356395085,-0.5431496811311095,-0.2406661791533655,-1.086299362262219,-0.36512119656719905
H17,pair,3,9,hit,hit,0.0,0.0004551661356395085,-0.5431496811311095,-0.2926407001977261,-1.0678385251105433,-0.41518015608743086
H17,pair,4,9,hit,hit,0.0,0.0004551661356395085,-0.5431496811311095,-0.21018633199821768,-0.7185013349521748,-0.46635926876691314
H17,pair,5,9,double,double,0.0,0.0004551661356395085,-0.5431496811311095,0.1165295910692838,0.14432836838077098,-0.5182570171761003
H17,pair,6,9,hit,hit,0.0,0.0004551661356395085,-0.5431496811311095,-0.34001328060893565,-0.7375056210491797,-0.5703083108556343
H17,pair,7,9,hit,hit,0.0,0.0004551661356395085,-0.5431496811311095,-0.4309298184842353,-0.8780749499319151,-0.5557577914339356
H17,pair,8,9,split,split,0.0,0.0004551661356395085,-0.5431496811311095,-0.5093221394073254,-1.0186442788146508,-0.4053995744566175
H17,pair,9,9,split,split,0.0,0.0004551661356395085,-0.18316335667343342,-0.6165284781520445,-1.233056956304089,-0.09365975235648369
H17,pair,10,9,stand,stand,0.0,0.007282658170232136,0.7583568708085962,-0.8508326033732889,-1.7016652067465778,0.2330591821385676
H17,pair,11,9,split,split,0.0,0.0004551661356395085,-0.5431496811311095,6.579084122682955e-05,-0.45636696328370857,0.22778342315245464
H17,hard,5,10,hit,hit,0.0,0.003361226847799447,-0.540430333994985,-0.3134116433649712,-1.08086066798997,
H17,hard,6,10,hit,hit,0.0,0.003361226847799447,-0.540430333994985,-0.33774944037840815,-1.0622899449028675,
H17,hard,7,10,hit,hit,0.0,0.006722453695598894,-0.540430333994985,-0.3190547913983386,-0.9508656063802536,
H17,hard,8,10,hit,hit,0.0,0.006722453695598894,-0.540430333994985,-0.24937508055334262,-0.746587652422128,
H17,hard,9,10,hit,hit,0.0,0.010083680543398341,-0.540430333994985,-0.15295298487455078,-0.4667067138282591,
H17,hard,10,10,hit,hit,0.0,0.010083680543398341,-0.540430333994985,0.02530852304086817,-0.008658688034544615,
H17,hard,11,10,double,double,0.0,0.013444907391197788,-0.540430333994985,0.11948223076371359,0.17968872741114633,
H17,hard,12,10,hit,hit,0.0,0.02352858793459613,-0.540430333994985,-0.38104299284808774,-0.7968405904052414,
H17,hard,13,10,hit,hit,0.0,0.02352858793459613,-0.540430333994985,-0.4252542076446529,-0.8675436159444745,
H17,hard,14,10,hit,hit,0.0,0.020167361086796683,-0.540430333994985,-0.4663074785271777,-0.9382466414837075,
H17,hard,15,10,hit,hit,0.0,0.020167361086796683,-0.540430333994985,-0.5044283729180936,-1.0089496670229408,
H17,hard,16,10,hit,hit,0.0,0.016806134238997236,-0.540430333994985,-0.5398263462810869,-1.0796526925621739,
H17,hard,17,10,stand,stand,0.0,0.016806134238997236,-0.41972063392881986,-0.5844632205942546,-1.1689264411885092,
H17,hard,18,10,stand,stand,0.0,0.013444907391197788,-0.17830123379648952,-0.6476708179945246,-1.2953416359890493,
H17,hard,19,10,stand,stand,0.0,0.013444907391197788,0.06311816633584086,-0.7294491384818971,-1.4588982769637941,
H17,soft,13,10,hit,hit,0.0,0.003361226847799447,-0.540430333994985,-0.10485135840627784,-0.514028488248309,
H17,soft,14,10,hit,hit,0.0,0.003361226847799447,-0.540430333994985,-0.1394667821754546,-0.514028488248309,
H17,soft,15,10,hit,hit,0.0,0.003361226847799447,-0.540430333994985,-0.17370423031226792,-0.514028488248309,
H17,soft,16,10,hit,hit,0.0,0.003361226847799447,-0.540430333994985,-0.20744109003068217,-0.514028488248309,
H17,soft,17,10,hit,hit,0.0,0.003361226847799447,-0.41972063392881986,-0.19686697623363472,-0.45831631898700204,
H17,soft,18,10,hit,hit,0.0,0.003361226847799447,-0.17830123379648952,-0.1438081231740536,-0.34689198046438807,
H17,soft,19,10,stand,stand,0.0,0.003361226847799447,0.06311816633584086,-0.08809595391274656,-0.23546764194177403,
H17,soft,20,10,stand,stand,0.0,0.003361226847799447,0.5545375664681712,0.02530852304086817,-0.008658688034544615,
H17,pair,2,10,hit,hit,0.0,0.0016806134238997236,-0.540430333994985,-0.2891979144856752,-1.08086066798997,-0.4747335283695232
H17,pair,3,10,hit,hit,0.0,0.0016806134238997236,-0.540430333994985,-0.33774944037840815,-1.0622899449028675,-0.5213958916491924
H17,pair,4,10,hit,hit,0.0,0.0016806134238997236,-0.540430333994985,-0.24937508055334262,-0.746587652422128,-0.5691332910255916
H17,pair,5,10,hit,hit,0.0,0.0016806134238997236,-0.540430333994985,0.02530852304086817,-0.008658688034544615,-0.6175607487841834
H17,pair,6,10,hit,hit,0.0,0.0016806134238997236,-0.540430333994985,-0.38104299284808774,-0.7968405904052414,-0.6662363428110575
H17,pair,7,10,hit,hit,0.0,0.0016806134238997236,-0.540430333994985,-0.4663074785271777,-0.9382466414837075,-0.6288470448509182
H17,pair,8,10,split,split,0.0,0.0016806134238997236,-0.540430333994985,-0.5398263462810869,-1.0796526925621739,-0.4894876231609264
H17,pair,9,10,stand,stand,0.0,0.0016806134238997236,-0.17830123379648952,-0.6476708179945246,-1.2953416359890493,-0.2966434318033426
H17,pair,10,10,stand,stand,0.0,0.026889814782395577,0.5545375664681712,-0.849028951287141,-1.698057902574282,0.05061704608173634
H17,pair,11,10,split,split,0.0,0.0016806134238997236,-0.540430333994985,-0.07000239735796474,-0.5140284882483089,0.17968872741114633
H17,hard,5,11,hit,hit,0.0,0.0006302300339623964,-0.5986744466326205,-0.3164000854464791,-1.1973488932652412,
H17,hard,6,11,hit,hit,0.0,0.0006302300339623964,-0.5986744466326205,-0.3406491765310577,-1.184572614738943,
H17,hard,7,11,hit,hit,0.0,0.0012604600679247929,-0.5986744466326205,-0.3491881318514193,-1.0888680481072026,
H17,hard,8,11,hit,hit,0.0,0.0012604600679247929,-0.5986744466326205,-0.2634769655773493,-0.8340476114742151,
H17,hard,9,11,hit,hit,0.0,0.0018906901018871894,-0.5986744466326205,-0.12425387636747628,-0.4584401404188758,
H17,hard,10,11,hit,hit,0.0,0.0018906901018871894,-0.5986744466326205,0.032873955498735744,-0.036280338457055,
H17,hard,11,11,double,double,0.0,0.0025209201358495858,-0.5986744466326205,0.10270245185845812,0.10337665426238976,
H17,hard,12,11,hit,hit,0.0,0.0044116102377367745,-0.5986744466326205,-0.384117826154894,-0.8372551909215873,
H17,hard,13,11,hit,hit,0.0,0.0044116102377367745,-0.5986744466326205,-0.428109410000973,-0.8989975837473381,
H17,hard,14,11,hit,hit,0.0,0.0037813802037743784,-0.5986744466326205,-0.4689587378580463,-0.9607399765730887,
H17,hard,15,11,hit,hit,0.0,0.0037813802037743784,-0.5986744466326205,-0.5068902565824716,-1.0224823693988394,
H17,hard,16,11,hit,hit,0.0,0.0031511501698119823,-0.5986744466326205,-0.542112381112295,-1.08422476222459,
H17,hard,17,11,stand,stand,0.0,0.0031511501698119823,-0.515628636211682,-0.5793717167883196,-1.1587434335766391,
H17,hard,18,11,stand,stand,0.0,0.0025209201358495858,-0.22573219478912268,-0.6389307787276177,-1.2778615574552354,
H17,hard,19,11,stand,stand,0.0,0.0025209201358495858,0.1879690672141187,-0.7303130146671654,-1.4606260293343307,
H17,soft,13,11,hit,hit,0.0,0.0006302300339623964,-0.5986744466326205,-0.09897322213473934,-0.5902856196185846,
H17,soft,14,11,hit,hit,0.0,0.0006302300339623964,-0.5986744466326205,-0.1341541863700627,-0.5902856196185845,
H17,soft,15,11,hit,hit,0.0,0.0006302300339623964,-0.5986744466326205,-0.16890637396904015,-0.5902856196185846,
H17,soft,16,11,hit,hit,0.0,0.0006302300339623964,-0.5986744466326205,-0.20311154402137768,-0.5902856196185845,
H17,soft,17,11,hit,hit,0.0,0.0006302300339623964,-0.515628636211682,-0.21975910527055376,-0.5519567840396898,
H17,soft,18,11,hit,hit,0.0,0.0006302300339623964,-0.22573219478912268,-0.1580650885027603,-0.4181584264600471,
H17,soft,19,11,stand,stand,0.0,0.0006302300339623964,0.1879690672141187,-0.06259556650201226,-0.22721938245855106,
H17,soft,20,11,stand,stand,0.0,0.0006302300339623964,0.6016703292173602,0.032873955498735744,-0.036280338457055,
H17,pair,2,11,hit,hit,0.0,0.0003151150169811982,-0.5986744466326205,-0.29222771573286166,-1.1973488932652412,-0.49005997976920507
H17,pair,3,11,hit,hit,0.0,0.0003151150169811982,-0.5986744466326205,-0.3406491765310577,-1.184572614738943,-0.5366811197756162
H17,pair,4,11,hit,hit,0.0,0.0003151150169811982,-0.5986744466326205,-0.2634769655773493,-0.8340476114742151,-0.5843517080189646
H17,pair,5,11,hit,hit,0.0,0.0003151150169811982,-0.5986744466326205,0.032873955498735744,-0.036280338457055,-0.6326964474461995
H17,pair,6,11,hit,hit,0.0,0.0003151150169811982,-0.5986744466326205,-0.384117826154894,-0.8372551909215873,-0.6811946296153567
H17,pair,7,11,hit,hit,0.0,0.0003151150169811982,-0.5986744466326205,-0.4689587378580463,-0.9607399765730887,-0.6982725402560799
H17,pair,8,11,split,split,0.0,0.0003151150169811982,-0.5986744466326205,-0.542112381112295,-1.08422476222459,-0.5268502077079399
H17,pair,9,11,stand,stand,0.0,0.0003151150169811982,-0.22573219478912268,-0.6389307787276177,-1.2778615574552354,-0.24840402928819383
H17,pair,10,11,stand,stand,0.0,0.0050418402716991715,0.6016703292173602,-0.8535184246069624,-1.7070368492139247,0.06574791099747149
H17,pair,11,11,split,split,0.0,0.0003151150169811982,-0.5986744466326205,-0.06350314987285696,-0.5902856196185845,0.10337665426238976
