total,dealer,soft,can_double,pair,q_hit,q_stand,q_double,q_split,n_hit,n_stand,n_double,n_split
7,2,False,True,0,-0.11365556870035506,-0.30102817974104945,-0.46093898498384284,0.0,11834,10504,10522,0
7,3,False,False,0,-0.08436724565756833,-0.2647058823529412,0.0,0.0,806,340,0,0
7,3,False,True,0,-0.07070881061062781,-0.22925719015104598,-0.33877038895859535,0.0,11611,9666,9564,0
7,4,False,False,0,-0.00934579439252335,-0.1605839416058394,0.0,0.0,856,274,0,0
7,4,False,True,0,-0.04512829714695863,-0.20564388754343532,-0.2625157761884724,0.0,11146,9497,9508,0
7,5,False,False,0,0.04439511653718096,-0.20805369127516776,0.0,0.0,901,298,0,0
7,5,False,True,0,-0.0203286860347379,-0.1409299397427826,-0.1805823459171486,0.0,12839,11119,10887,0
7,6,False,False,0,0.08806488991888761,-0.17073170731707313,0.0,0.0,863,287,0,0
7,6,False,True,0,0.026728499156829618,-0.1078326700960886,-0.10661692519143923,0.0,11860,10303,10186,0
7,7,False,False,0,-0.05931321540062429,-0.5355805243445695,0.0,0.0,961,267,0,0
7,7,False,True,0,-0.07243150684931486,-0.4744300677757234,-0.5795952430627995,0.0,11680,9738,9586,0
7,8,False,False,0,-0.18576195773081192,-0.5447154471544716,0.0,0.0,899,369,0,0
7,8,False,True,0,-0.22235621521335827,-0.5269572402396221,-0.859941027801181,0.0,10780,9682,9496,0
7,9,False,False,0,-0.2726315789473683,-0.6412776412776416,0.0,0.0,950,407,0,0
7,9,False,True,0,-0.2710626185958253,-0.5474872231686546,-0.9909071685345733,0.0,10540,9392,9458,0
7,10,False,False,0,-0.3360655737704905,-0.5791726105563473,0.0,0.0,3416,1402,0,0
7,10,False,True,0,-0.31315907709384927,-0.5417812065856753,-0.9539900613855652,0.0,37837,33831,34210,0
7,11,False,False,0,-0.3808801213960545,-0.5849056603773585,0.0,0.0,659,265,0,0
7,11,False,True,0,-0.3498247506066337,-0.6094376020181038,-1.086764705882351,0.0,7418,6739,6800,0
8,2,False,False,0,-0.029654036243822058,-0.2724719101123597,0.0,0.0,1821,712,0,0
8,2,False,True,0,-0.009035880340380704,-0.2758656330749353,-0.20816670174699986,0.0,11399,9675,9502,0
8,2,False,True,4,-0.02366863905325446,-0.28934707903780044,-0.215258855585831,-0.18814610613370114,2873,2910,2936,2902
8,3,False,False,0,-0.002831257078142665,-0.26245847176079723,0.0,0.0,1766,602,0,0
8,3,False,True,0,0.019560473815461346,-0.24988349333581816,-0.14403755868544574,0.0,12832,10729,10650,0
8,3,False,True,4,0.007834923590101645,-0.2380657640232107,-0.14431712604521488,-0.06557250135480397,12891,12925,12916,12917
8,4,False,False,0,-3.469446951953614e-18,-0.21852387843704782,0.0,0.0,1810,691,0,0
8,4,False,True,0,0.025366314794391037,-0.1911352160089765,-0.04094052558782847,0.0,12694,10694,10845,0
8,4,False,True,4,0.03561740771317384,-0.22046776682892066,-0.056526328134162196,-0.03830834114339264,8479,8423,8527,8536
8,5,False,False,0,0.08352402745995417,-0.15696649029982382,0.0,0.0,1748,567,0,0
8,5,False,True,0,0.0725482819162279,-0.16314154710841627,0.016067841999553637,0.0,15948,13522,13443,0
8,5,False,True,4,0.07350133015619018,-0.16401217989012118,0.007734166578283901,0.09552263172931619,122542,122497,122573,122505
8,6,False,False,0,0.12856374394835945,-0.1705069124423963,0.0,0.0,1859,651,0,0
8,6,False,True,0,0.11134727162314519,-0.12326772101490531,0.08507734303912626,0.0,46108,43945,43960,0
8,6,False,True,4,0.10739765381853023,-0.11993130426486037,0.09809081774247569,0.16776441389843424,20885,20962,20899,20952
8,7,False,False,0,0.0921483097055618,-0.5056910569105688,0.0,0.0,1834,615,0,0
8,7,False,True,0,0.0724814724326088,-0.4773900474912232,-0.20012302645068689,0.0,12279,9686,9754,0
8,7,False,True,4,0.07424530867555072,-0.48636240885768317,-0.16884851723216646,-0.1252366783878821,3677,3703,3743,3697
8,8,False,False,0,-0.05231277533039642,-0.47960618846694797,0.0,0.0,1816,711,0,0
8,8,False,True,0,-0.05892953685348695,-0.4939932231235239,-0.4384520378756693,0.0,11098,9739,9716,0
8,8,False,True,4,-0.06939625260235942,-0.521136521136521,-0.47311095983662327,-0.3211354309165532,2882,2886,2938,2924
8,9,False,False,0,-0.22520107238605871,-0.539052496798976,0.0,0.0,1865,781,0,0
8,9,False,True,0,-0.20529247910863488,-0.5497835497835469,-0.7411284413273316,0.0,10770,9702,9553,0
8,9,False,True,4,-0.2464887640449439,-0.5568654646324551,-0.6890117484450595,-0.43225584594222805,2848,2884,2894,2908
8,10,False,False,0,-0.2525050100200404,-0.5681439520159951,0.0,0.0,6986,3001,0,0
8,10,False,True,0,-0.24733709673299423,-0.5398823529411801,-0.7511534366497157,0.0,39149,34000,33812,0
8,10,False,True,4,-0.25179425837320535,-0.5633470830878031,-0.782143889049407,-0.5424130273871194,6688,6788,6922,6755
8,11,False,False,0,-0.24591503267973872,-0.6200417536534443,0.0,0.0,1224,479,0,0
8,11,False,True,0,-0.27478306600052643,-0.5951750514857319,-0.8444511368769758,0.0,7606,6798,6641,0
8,11,False,True,4,-0.280554181098466,-0.6006006006006006,-0.8339222614840982,-0.5717961914565106,2021,1998,1981,1943
9,2,False,False,0,0.06899615042937546,-0.22194513715710704,0.0,0.0,3377,1203,0,0
9,2,False,True,0,0.07520571244694342,-0.28644250253293024,0.0594679678891863,0.0,65261,63168,63530,0
9,3,False,False,0,0.09614791987673324,-0.224778761061947,0.0,0.0,3245,1130,0,0
9,3,False,True,0,0.10169333829549751,-0.24783054959410244,0.13764897312986543,0.0,42992,42868,45478,0
9,4,False,False,0,0.10079656862745091,-0.18401332223147368,0.0,0.0,3264,1201,0,0
9,4,False,True,0,0.12997840172786176,-0.20423900400637598,0.16977225672877794,0.0,23150,23213,25599,0
9,5,False,False,0,0.15847482871611582,-0.14136125654450254,0.0,0.0,3357,1146,0,0
9,5,False,True,0,0.144027840143691,-0.17587487341059968,0.21408205673416053,0.0,17816,17774,20693,0
9,6,False,False,0,0.17743940335612177,-0.08576480990274095,0.0,0.0,3218,1131,0,0
9,6,False,True,0,0.19353058831643552,-0.12959488569244698,0.3044475011462633,0.0,14499,14391,17448,0
